# --------------------------------------------------
Keyword,function point estimation
Suggestion Type,Mix of sources (default)
Filters,""
Total Results,1000
Volume Minimum,0
Volume Maximum,118000
Export Date,2017-03-02
# --------------------------------------------------


Keyword,Relevancy,Min Volume,Max Volume
function point model,5,n/a,n/a
function points estimation,5,101,200
feature point estimation,5,n/a,n/a
fp estimation example,5,n/a,n/a
function point methodology,5,n/a,n/a
function point,5,201,500
estimation using function point analysis,5,n/a,n/a
functional point estimation technique tutorials,5,n/a,n/a
fpa function point analysis,5,n/a,n/a
function point sizing,5,n/a,n/a
fpa estimation example,5,n/a,n/a
function point examples,5,n/a,n/a
what is function point,5,n/a,n/a
function point analysis technique,5,n/a,n/a
function point count,5,n/a,n/a
using function point analysis,5,n/a,n/a
functional points,5,n/a,n/a
function point calculation complexity,5,n/a,n/a
what is function points,5,n/a,n/a
function point estimation video tutorial,5,n/a,n/a
function point estimation solved examples,5,n/a,n/a
function point analysis software,5,n/a,n/a
function point calculation example,5,n/a,n/a
function point analysis,5,51,100
function point effort estimation techniques,5,n/a,n/a
albrecht function point analysis,5,n/a,n/a
function point metrics in software engineering,5,n/a,n/a
function point method example,5,n/a,n/a
what are function points,5,n/a,n/a
function point approach,5,n/a,n/a
function point example problems,5,n/a,n/a
function point in software engineering,5,n/a,n/a
albrecht function points,5,n/a,n/a
function point analysis related studies,5,n/a,n/a
fpa estimation techniques,5,n/a,n/a
fpa estimation tools,5,n/a,n/a
how to calculate function points with examples,5,n/a,n/a
what is function point counting,5,n/a,n/a
ifpug function points,5,n/a,n/a
what is function point in software engineering,5,n/a,n/a
function point estimation example ppt,5,n/a,n/a
function point analysis cost estimation,5,n/a,n/a
function point method cost estimation,5,n/a,n/a
function-point,5,n/a,n/a
function point analysis example,5,11,50
function count in software engineering,5,n/a,n/a
function point complexity,5,n/a,n/a
variants of function point analysis,5,n/a,n/a
function point based effort estimation,5,n/a,n/a
function point methods for software and system projects,5,n/a,n/a
function point counts,5,n/a,n/a
function points wiki,5,n/a,n/a
function points software engineering,5,n/a,n/a
function point software engineering,5,n/a,n/a
function point analysis tutorial,5,n/a,n/a
function point software testing,5,n/a,n/a
3d function point,5,n/a,n/a
function point analyst,5,n/a,n/a
3d function point calculation,5,n/a,n/a
fp counting,5,n/a,n/a
function point estimation technique pdf,5,n/a,n/a
functional point estimation testing,5,n/a,n/a
how to calculate function point analysis,5,n/a,n/a
effort estimation using function point analysis,5,n/a,n/a
what do function points measure,5,n/a,n/a
metric function point,5,n/a,n/a
function point counting,5,11,50
what is a function point,5,11,50
fp estimation tutorial,5,n/a,n/a
fpa function point,5,n/a,n/a
function point analysis wiki,5,n/a,n/a
function point counter,5,n/a,n/a
function point metric is calculated from,5,n/a,n/a
fpa testing estimation,5,n/a,n/a
fp based estimation example,5,n/a,n/a
fp estimation,5,n/a,n/a
value adjustment factor in software development,5,n/a,n/a
function point method,5,n/a,n/a
function point example calculation,5,n/a,n/a
function point metrics,5,n/a,n/a
function point analysis definition,5,n/a,n/a
function point estimation ifpug,5,n/a,n/a
function point count example,5,n/a,n/a
ifpug fp counting methodology,5,n/a,n/a
function point method tools,5,n/a,n/a
fp estimation guidelines,5,n/a,n/a
example of function point,5,n/a,n/a
object points vs function points,5,n/a,n/a
fp estimation tutorial pdf,5,n/a,n/a
how to calculate function point examples,5,n/a,n/a
function point calculation tool,5,n/a,n/a
adjusted function point count,5,n/a,n/a
function point analysis tutorial pdf,5,n/a,n/a
fpa estimation,5,n/a,n/a
function point example,5,n/a,n/a
function point test estimations,5,n/a,n/a
function point testing estimation,5,n/a,n/a
function point analysis to estimate project effort,5,n/a,n/a
allan albrecht wikipedia,5,n/a,n/a
albrecht/ifpug function points,5,n/a,n/a
what are function points in software engineering,5,n/a,n/a
function point analysis in software project management,5,n/a,n/a
define function point,5,n/a,n/a
fp formula in software engineering,5,n/a,n/a
unadjusted function point count,5,n/a,n/a
function point analysis ppt,5,0,10
fpa estimation case study,5,n/a,n/a
function points example,5,11,50
example of function point analysis,5,n/a,n/a
function points definition,5,n/a,n/a
software function points,5,n/a,n/a
calculate function point value,5,n/a,n/a
fp analysis example,5,n/a,n/a
function point calculation formula,5,n/a,n/a
fp based estimation,5,n/a,n/a
function point analysis template,5,n/a,n/a
fp software engineering,5,n/a,n/a
function point counting examples,5,n/a,n/a
how to calculate fp in software engineering,5,n/a,n/a
how to calculate function points,5,n/a,n/a
function point can be calculated by,5,n/a,n/a
function points in software engineering,5,n/a,n/a
3d function point example,5,n/a,n/a
function point software metric,5,n/a,n/a
fast function point,5,n/a,n/a
how to calculate function point,5,n/a,n/a
how to calculate function point in software project management,5,n/a,n/a
fpa example,5,n/a,n/a
fp estimation techniques,5,n/a,n/a
fp estimation in software engineering,5,n/a,n/a
counting function points,5,n/a,n/a
fp calculation example,5,n/a,n/a
function point productivity metrics,5,n/a,n/a
function based metrics,5,n/a,n/a
fp calculation,5,n/a,n/a
function point value,5,n/a,n/a
function points in software testing,5,n/a,n/a
functional point calculation,5,n/a,n/a
calculating function points,5,n/a,n/a
function point counting steps,5,n/a,n/a
function points software,5,n/a,n/a
software function point analysis,5,n/a,n/a
calculating function point,5,n/a,n/a
function point technique,5,n/a,n/a
function points,5,101,200
function point metrics in software engineering pdf,5,n/a,n/a
function point counting example,5,n/a,n/a
fp effort estimation,5,n/a,n/a
function point analysis formula,5,n/a,n/a
function point estimate,5,n/a,n/a
fpa tutorial,5,n/a,n/a
software project estimation function point analysis,5,n/a,n/a
ifpug function point analysis,5,n/a,n/a
function point sample,5,n/a,n/a
function point analysis sample,5,n/a,n/a
calculating function points example,5,n/a,n/a
function point metrics example,5,n/a,n/a
function point analysis example pdf,5,n/a,n/a
function point analysis software engineering,5,n/a,n/a
fp point,5,n/a,n/a
fp points,5,n/a,n/a
function point calculations,5,n/a,n/a
function point formula in software engineering,5,n/a,n/a
fpa function,5,n/a,n/a
function point software,5,11,50
total unadjusted function points,5,n/a,n/a
file type referenced function point analysis,5,n/a,n/a
cost estimation using function point,5,n/a,n/a
quick fp estimation,5,n/a,n/a
internal logical files function points,5,n/a,n/a
software function point analysis estimation,5,n/a,n/a
software estimation techniques function points,5,n/a,n/a
limitations of function point analysis,5,n/a,n/a
function point cost,5,n/a,n/a
function points analysis example,5,n/a,n/a
function point formula,5,n/a,n/a
function point analysis tutorial introduction,5,n/a,n/a
function point/testing point analysis,5,n/a,n/a
feature point metric,5,n/a,n/a
albrecht function points example,5,n/a,n/a
function point is a measure of,5,n/a,n/a
software function point,5,n/a,n/a
function point analysis solved examples,5,n/a,n/a
function point ftr,5,n/a,n/a
function point det,5,n/a,n/a
fp ilf,5,n/a,n/a
det function point,5,n/a,n/a
function points det ret,5,n/a,n/a
function point ret,5,n/a,n/a
function point ret det,5,n/a,n/a
point function,5,51,100
example of internal logical files in function point counting process,5,n/a,n/a
what is function point analysis in software engineering,5,n/a,n/a
fast function point analysis,5,n/a,n/a
ret det,5,n/a,n/a
function point loc,5,n/a,n/a
function point analysis book,5,n/a,n/a
project estimation techniques function point,5,n/a,n/a
project cost estimation by function point analysis,5,n/a,n/a
fp estimation template,5,n/a,n/a
fpa estimation template,5,n/a,n/a
function point models in software engineering,5,n/a,n/a
how to calculate function point in software engineering,5,n/a,n/a
function point counting for dummies,5,n/a,n/a
unadjusted function points example,5,n/a,n/a
function point wiki,5,n/a,n/a
function point model in software engineering,5,n/a,n/a
unadjusted function point example,5,n/a,n/a
fp analysis in software engineering,5,n/a,n/a
function points tutorial,5,n/a,n/a
fpa estimation tutorial,5,n/a,n/a
function point problems,5,n/a,n/a
albrecht function point analysis example,5,n/a,n/a
fpa examples,5,n/a,n/a
point by point analysis,5,n/a,n/a
function point counting process,5,n/a,n/a
fp in software engineering,5,n/a,n/a
function point metrics unadjusted and adjusted,5,n/a,n/a
ifpug fpa,5,n/a,n/a
function points software development,5,n/a,n/a
how to calculate value adjustment factor,5,n/a,n/a
fpa software testing,5,n/a,n/a
fp estimation sample,5,n/a,n/a
what is fpa in software testing,5,n/a,n/a
function point case study,5,n/a,n/a
function point analysis example ppt,5,n/a,n/a
function point analysis sample case study,5,n/a,n/a
fp counting examples,5,n/a,n/a
unadjusted function points,5,0,10
nesma fpa,5,n/a,n/a
function point analysis tools,5,n/a,n/a
fp estimation ppt,5,n/a,n/a
cost estimating function points,5,n/a,n/a
function point effort estimation,5,n/a,n/a
software cost estimation function point analysis,5,n/a,n/a
functional point estimation template,5,n/a,n/a
ifpug function point estimation,5,n/a,n/a
calculate function points software engineering,5,n/a,n/a
definition of a function point,5,n/a,n/a
value adjustment factor function point,5,n/a,n/a
complexity adjustment factor,5,n/a,n/a
ifpug function point analysis example,5,n/a,n/a
albrecht function point ppt,5,n/a,n/a
international function point,5,n/a,n/a
internal logical file,5,n/a,n/a
use case based estimation,5,n/a,n/a
function point calculation ppt,5,n/a,n/a
unadjusted function point calculation,5,n/a,n/a
loc and fp estimation,5,n/a,n/a
online function point calculator,5,n/a,n/a
fp estimation case study,5,n/a,n/a
mk2 function point analysis,5,n/a,n/a
function point metric measure,5,n/a,n/a
function point pdf,5,n/a,n/a
function software engineering,5,n/a,n/a
data element type function point analysis,5,n/a,n/a
function point estimation excel template,5,n/a,n/a
function point estimation certification,5,n/a,n/a
function point estimation agile,5,n/a,n/a
function point estimation template excel,5,n/a,n/a
function point estimation xls,5,n/a,n/a
formula for adjusted function points,4,n/a,n/a
complexity point estimation ppt,4,n/a,n/a
fp calculation tool,4,n/a,n/a
function point mark ii ppt,4,n/a,n/a
function points calculation,4,n/a,n/a
function point estimation training,4,n/a,n/a
function point estimation java,4,n/a,n/a
sample function point estimation worksheet,4,n/a,n/a
fp counting tutorial,4,n/a,n/a
fp counting manual,4,n/a,n/a
counting function points example,4,n/a,n/a
function point measurement,4,n/a,n/a
fp analysis,4,n/a,n/a
function point fp analysis,4,n/a,n/a
feature point analysis,4,n/a,n/a
functional point estimation ppt,4,n/a,n/a
loc and fp,4,n/a,n/a
test point analysis pdf,4,n/a,n/a
function point vs lines of code,4,n/a,n/a
function point analysis video tutorial,4,n/a,n/a
function point analysis pdf download,4,n/a,n/a
function point user group,4,n/a,n/a
mk ii function point analysis,4,n/a,n/a
functions point,4,n/a,n/a
nesma software estimation,4,n/a,n/a
extended function point metrics,4,n/a,n/a
functional point,4,n/a,n/a
function point analysis examples,4,n/a,n/a
function point analysis in software testing,4,n/a,n/a
how to do function point analysis,4,n/a,n/a
calculation of function points examples,4,n/a,n/a
calculation of function point analysis,4,n/a,n/a
function point analysis process,4,n/a,n/a
function point computation,4,n/a,n/a
function point in software testing,4,n/a,n/a
function points can be calculated by,4,n/a,n/a
function points examples,4,n/a,n/a
point analysis,4,11,50
application function points,4,n/a,n/a
computing function points,4,n/a,n/a
functional point analysis example,4,n/a,n/a
function point analysis model,4,n/a,n/a
function-points,4,n/a,n/a
function point analysis methodology,4,n/a,n/a
simple function point example,4,n/a,n/a
function point definition,3,n/a,n/a
fast function points,3,n/a,n/a
function points analysis,3,n/a,n/a
what is function point analysis why do you need it,3,n/a,n/a
analysis point,3,n/a,n/a
fpa software,3,n/a,n/a
what is function point analysis in project management,3,n/a,n/a
function point fp,3,n/a,n/a
function point tutorial,3,n/a,n/a
fpa is used to,3,n/a,n/a
computing unadjusted function points,3,n/a,n/a
fp count,3,n/a,n/a
fp value adjustment factor,3,n/a,n/a
function point cost analysis,3,n/a,n/a
function point analysis in software engineering,3,n/a,n/a
software engineering function point,3,n/a,n/a
albrecht function point,3,n/a,n/a
ifpug function point counting,3,n/a,n/a
function point testing,3,n/a,n/a
calculate function points,3,n/a,n/a
function point form notes,3,n/a,n/a
analysis points,3,n/a,n/a
functional point analysis,3,201,500
albrecht function point analysis in software project management,3,n/a,n/a
function point effort estimation template,3,n/a,n/a
software development cost estimation using function points,3,n/a,n/a
value adjustment factor,3,n/a,n/a
det in function point,3,n/a,n/a
allan albrecht,3,n/a,n/a
functional point analysis tutorial,3,n/a,n/a
point example analysis,3,n/a,n/a
productivity function point,3,n/a,n/a
function point analysis ftr,3,n/a,n/a
calculate function point,3,n/a,n/a
value adjustment factor formula,3,n/a,n/a
alan albrecht function points,3,n/a,n/a
function points in software quality assurance,3,n/a,n/a
fp calculation formula,3,n/a,n/a
full function points,3,n/a,n/a
functionpoint,3,201,500
define function point analysis,3,n/a,n/a
ifpug function point,3,n/a,n/a
open function point calculator,3,n/a,n/a
function point productivity factor,3,n/a,n/a
work point analysis,3,n/a,n/a
function points in software project management,3,n/a,n/a
fp software,3,n/a,n/a
function point counting software,3,n/a,n/a
full function point,3,n/a,n/a
function point analysis book download,3,n/a,n/a
point function examples,3,n/a,n/a
project size estimation techniques,3,n/a,n/a
fpa in testing,3,n/a,n/a
fpa in software testing,3,n/a,n/a
function point metrics in software engineering ppt,3,n/a,n/a
function point estimation worksheet,3,n/a,n/a
estimation function,3,n/a,n/a
function point test effort estimation,3,n/a,n/a
point estimate excel function,3,n/a,n/a
cosmic function point estimation,3,n/a,n/a
function point estimation pros and cons,3,n/a,n/a
function point estimation calculator,3,n/a,n/a
function point estimation in agile,3,n/a,n/a
function point estimation in software engineering,3,n/a,n/a
function point counting practices manual,3,0,10
function point analysis tool,3,n/a,n/a
fp estimation interview questions,3,n/a,n/a
baseline function point count,3,n/a,n/a
ifpug guidelines,3,n/a,n/a
point estimation pdf,3,n/a,n/a
quick and early function points,3,n/a,n/a
point estimation,3,51,100
cosmic ffp,3,n/a,n/a
complexity point estimation,3,11,50
method of point estimation,3,n/a,n/a
requirements estimation tool,3,n/a,n/a
point estimation in data mining,3,n/a,n/a
task based estimation,3,n/a,n/a
value point estimation,3,n/a,n/a
types of estimation,3,n/a,n/a
theory of point estimation book,3,n/a,n/a
function point analysis questions,3,n/a,n/a
in point estimation data from the,3,n/a,n/a
ifpug manual free download,3,n/a,n/a
cost per function point in java,3,n/a,n/a
ucp vs fp estimation,3,n/a,n/a
function point analyst jobs,3,n/a,n/a
ifpug counting practices manual,3,0,10
point estimation mean,3,n/a,n/a
estimation techniques software projects,3,n/a,n/a
ifpug cpm,3,n/a,n/a
cosmic ffp example,2,n/a,n/a
fp calculator,2,51,100
difference between loc and fp in software engineering,2,n/a,n/a
function-oriented metrics,2,n/a,n/a
international function point user group,2,n/a,n/a
project management function point,2,n/a,n/a
calculate effort from function point,2,n/a,n/a
ret in fp analysis,2,n/a,n/a
fundamentals of functions,2,n/a,n/a
complexity point estimation wiki,2,n/a,n/a
points to function calculator,2,n/a,n/a
fp and lines of code measure of,2,n/a,n/a
object points in software engineering,2,n/a,n/a
ilf eif,2,n/a,n/a
automated function point,2,n/a,n/a
automated function points,2,n/a,n/a
value adjustment factor example,2,n/a,n/a
function point project management,2,n/a,n/a
automated function point specification,2,n/a,n/a
function point login,2,51,100
point tutorial,2,11,50
function point counting manual,2,n/a,n/a
find function points,2,n/a,n/a
ftr in function point analysis,2,n/a,n/a
source lines of code and function points,2,n/a,n/a
function point model in software engineering ppt,2,n/a,n/a
function points to lines of code,2,n/a,n/a
function oriented metrics example,2,n/a,n/a
function point lines of code,2,n/a,n/a
calculate function points project,2,n/a,n/a
process point analysis,2,n/a,n/a
function point software download,2,n/a,n/a
loc per function point,2,n/a,n/a
complexity point estimation method,2,n/a,n/a
fp analysis case study,2,n/a,n/a
fp and loc,2,n/a,n/a
ftr function point analysis,2,n/a,n/a
extended function oriented metrics,2,n/a,n/a
function points to sloc,2,n/a,n/a
test cases per function point,2,n/a,n/a
calculate function from data points,2,n/a,n/a
cosmic function point tutorial,2,n/a,n/a
function point ilf,2,n/a,n/a
test point analysis wiki,2,n/a,n/a
function points calculator,2,n/a,n/a
lines of code per function point,2,n/a,n/a
automated function point counting,2,n/a,n/a
di point,2,n/a,n/a
point function definition,2,n/a,n/a
quick function point,2,n/a,n/a
fpa testing,2,n/a,n/a
fp vs loc,2,n/a,n/a
http en wikipedia org wiki software metric,2,n/a,n/a
software productivity research function point,2,n/a,n/a
function point productivity factor for.net,2,n/a,n/a
function point to loc,2,n/a,n/a
software estimation tutorial,2,n/a,n/a
ftr function point,2,n/a,n/a
loc and fp estimation in software engineering,2,n/a,n/a
soft count tracking systems,2,n/a,n/a
cosmic function points wiki,2,n/a,n/a
point of subjective equality wiki,2,n/a,n/a
use case point estimation wiki,2,n/a,n/a
finding function points,2,n/a,n/a
function point analysis java,2,n/a,n/a
object point analysis,2,n/a,n/a
point of analysis,2,n/a,n/a
http en wikipedia org wiki halstead complexity measures,2,n/a,n/a
function point manual,2,n/a,n/a
ifpug org,2,n/a,n/a
function points or lines of code,2,n/a,n/a
international function point users group,2,n/a,n/a
function point ifpug,2,n/a,n/a
det in function point analysis,2,n/a,n/a
fp and line of code are used to measure,2,n/a,n/a
function points and lines of code,2,n/a,n/a
function point pricing,2,n/a,n/a
calculate function from points,2,n/a,n/a
function analysis example,2,n/a,n/a
fp and lines of code are measure of,2,n/a,n/a
nesma function point,2,n/a,n/a
allan albrecht ibm,2,n/a,n/a
adjusted function points,2,n/a,n/a
alan albrecht ibm,2,n/a,n/a
point counting software,2,n/a,n/a
nesma estimation,2,n/a,n/a
java function point,2,n/a,n/a
function point productivity,2,n/a,n/a
function points in project management,2,n/a,n/a
software fp,2,n/a,n/a
fp and lines of code,2,n/a,n/a
function points java,2,n/a,n/a
automated function point counting software,2,n/a,n/a
size oriented metrics wiki,2,n/a,n/a
ifpug manual,2,n/a,n/a
story point estimation,2,51,100
cosmic ffp tutorial,2,n/a,n/a
unadjusted function point,2,n/a,n/a
function point spreadsheet,2,n/a,n/a
point estimate and interval estimate,2,n/a,n/a
function point presentation,2,n/a,n/a
ifpug counting practices manual download,2,n/a,n/a
functional size measurement,2,n/a,n/a
theory of point estimation,2,11,50
function point counting practices manual 4.3 free download,2,n/a,n/a
point estimation example,2,n/a,n/a
point estimation vs interval estimation,2,n/a,n/a
point estimation khan academy,2,n/a,n/a
fpa template excel,2,n/a,n/a
function point template,2,n/a,n/a
function point counting practices manual pdf,2,n/a,n/a
complexity point estimation tutorial,2,n/a,n/a
theory of point estimation pdf,2,11,50
estimation spreadsheet,2,n/a,n/a
function point mark 2,2,n/a,n/a
ifpug cpm 4 manual for function point analysis,2,n/a,n/a
software size based estimation,2,n/a,n/a
how to calculate unadjusted function points,2,n/a,n/a
function point calculation excel,2,n/a,n/a
how to prepare an estimate for a building,2,n/a,n/a
function point analysis example excel,2,n/a,n/a
function point analysis agile,2,n/a,n/a
s function tutorial pdf,2,n/a,n/a
fpa estimation ppt,2,n/a,n/a
functionality software engineering,2,n/a,n/a
record element type,2,n/a,n/a
function point training,2,n/a,n/a
heavily used configuration,2,n/a,n/a
use case point estimation template,2,n/a,n/a
project estimation template excel,2,n/a,n/a
software project estimation template excel,2,n/a,n/a
use case estimation template xls,2,n/a,n/a
cost estimation template excel,2,n/a,n/a
cost and timescale estimation,2,n/a,n/a
effort estimation in software testing,2,0,10
wbs estimation template excel,2,n/a,n/a
effort estimation template excel,2,0,10
estimation model template,2,n/a,n/a
estimation in agile scrum,2,n/a,n/a
estimation in agile projects,2,n/a,n/a
function point estimation excel,2,n/a,n/a
definition point estimation,2,n/a,n/a
function point reviews,2,n/a,n/a
ifpug,2,51,100
cocomo,2,6501,9300
types of estimation in statistics,2,n/a,n/a
test case point estimation ppt,2,n/a,n/a
cost estimation tool,2,n/a,n/a
project estimation excel template,2,n/a,n/a
types of estimation techniques in project management,2,n/a,n/a
point system excel template,2,n/a,n/a
methods of point estimation ppt,2,n/a,n/a
point estimation formula,2,n/a,n/a
test case point estimation example,2,n/a,n/a
use case point estimation example,2,n/a,n/a
fpa tool,2,n/a,n/a
case in point,2,11501,30300
test point estimation example,2,n/a,n/a
estimation case study questions,2,n/a,n/a
estimation formulas excel,2,n/a,n/a
function point xls,2,n/a,n/a
statistics point estimation example,2,n/a,n/a
testing estimation excel template,2,n/a,n/a
behaviour driven testing focuses on,2,n/a,n/a
test point estimation model,2,n/a,n/a
test case point estimation formula,2,n/a,n/a
types of estimation in project management,2,n/a,n/a
estimating business analysis effort,2,n/a,n/a
project estimation tool,2,n/a,n/a
story points,2,501,850
software estimation techniques,2,11,50
function pointer,2,201,500
story point estimation example,2,n/a,n/a
three types of translator,2,n/a,n/a
estimation techniques in software development,2,0,10
types of estimation techniques,2,n/a,n/a
behavior driven testing focuses on,2,n/a,n/a
test case point estimation tutorial,2,n/a,n/a
complexity point estimation example,2,n/a,n/a
point function thermodynamics,2,n/a,n/a
story point estimation ppt,2,n/a,n/a
point estimation and interval estimation pdf,2,n/a,n/a
ifpug certification cost,2,n/a,n/a
story points estimation template,2,n/a,n/a
project time estimation excel template,2,n/a,n/a
business requirements estimation,2,n/a,n/a
properties of point estimators ppt,2,n/a,n/a
types of estimation techniques in software development,2,n/a,n/a
story point estimation template,2,n/a,n/a
cost estimation case study,2,n/a,n/a
function,2,1701,2900
function point analysis training,1,n/a,n/a
fp counting rules,1,n/a,n/a
functions in c tutorial pdf,1,n/a,n/a
fp counting template,1,n/a,n/a
point of sale tutorial pdf,1,n/a,n/a
road estimator tutorial pdf,1,n/a,n/a
software test estimation function point analysis,1,n/a,n/a
point spread function estimation,1,n/a,n/a
estimate software development costs using function points,1,n/a,n/a
cosmic function point effort estimation,1,n/a,n/a
function point cost estimation ppt,1,n/a,n/a
estimate software development costs using sloc function points,1,n/a,n/a
estimation,1,2901,4300
point,1,30301,70800
parameter,1,11501,30300
map estimation example,1,0,10
software sizing techniques,1,n/a,n/a
certified function point specialist,1,n/a,n/a
software size estimation techniques,1,n/a,n/a
in point estimation,1,51,100
value point 4,1,n/a,n/a
baseline level of functioning,1,n/a,n/a
test point analysis example,1,n/a,n/a
function point counting practices manual free download,1,n/a,n/a
point-by-point analysis,1,n/a,n/a
functions software engineering,1,n/a,n/a
metric point,1,n/a,n/a
function point tools,1,n/a,n/a
measurement theory in software metrics ppt,1,n/a,n/a
external inputs function point analysis,1,n/a,n/a
value point access point,1,n/a,n/a
software metrics analysis,1,n/a,n/a
data estimation,1,n/a,n/a
caper jones productivity conversion chart,1,n/a,n/a
function from points,1,n/a,n/a
estimation database,1,n/a,n/a
what is estimation,1,101,200
capers jones function points,1,n/a,n/a
cosmic full function points method,1,n/a,n/a
use case point analysis,1,n/a,n/a
use case points vs function points,1,n/a,n/a
ftr in fp,1,n/a,n/a
metric function example,1,n/a,n/a
value point services,1,n/a,n/a
function point training bangalore,1,n/a,n/a
function point jobs,1,n/a,n/a
function training,1,1701,2900
value point 4 report,1,n/a,n/a
point estimation statistics pdf,1,n/a,n/a
cost per function point,1,n/a,n/a
examples of estimative intelligence,1,n/a,n/a
bias point analysis example,1,n/a,n/a
what are function,1,851,1700
ifpug counting practices manual 4,1,n/a,n/a
value point system,1,n/a,n/a
estimation example problems,1,n/a,n/a
fp&a resume example,1,n/a,n/a
building estimation tutorial,1,n/a,n/a
cosmic function point analysis,1,n/a,n/a
m estimation example,1,n/a,n/a
functional analysis homework,1,n/a,n/a
function point certification,1,n/a,n/a
external input example,1,n/a,n/a
management of software engineering management functions,1,n/a,n/a
cosmic function points tutorial,1,n/a,n/a
function point analysis jobs,1,n/a,n/a
functional analysis tutorial,1,n/a,n/a
calculate unadjusted function points,1,n/a,n/a
counting practices manual pdf,1,n/a,n/a
summarize the three properties of the point estimator,1,n/a,n/a
software size estimation methods,1,n/a,n/a
fp&a resume samples,1,n/a,n/a
ifpug counting practices manual pdf,1,n/a,n/a
cosmic full function points,1,n/a,n/a
customer analysis example pdf,1,n/a,n/a
point of view of value,1,n/a,n/a
software size estimation technique,1,n/a,n/a
value-point,1,201,500
point estimation statistics definition,1,n/a,n/a
loc estimation technique,1,n/a,n/a
fp based estimation ppt,1,n/a,n/a
linear regression,1,11501,30300
estimator,1,2901,4300
single value,1,51,100
parameters,1,11501,30300
error term,1,101,200
model parameters,1,101,200
estimators,1,101,200
specific value,1,11,50
autocorrelation,1,4301,6500
skewness,1,4301,6500
given value,1,n/a,n/a
parameter space,1,101,200
mathematical function,1,201,500
calculation,1,6501,9300
single parameter,1,n/a,n/a
small values,1,n/a,n/a
particular value,1,n/a,n/a
covariance,1,11501,30300
nonlinearity,1,851,1700
parameter values,1,11,50
posterior distribution,1,201,500
observed data,1,11,50
several variables,1,0,10
above formula,1,n/a,n/a
independent variables,1,851,1700
explanatory variables,1,201,500
p-values,1,201,500
impulse response,1,851,1700
logistic regression,1,11501,30300
mutual information,1,851,1700
regression analysis,1,11501,30300
prior distribution,1,201,500
minimization,1,501,850
weighting function,1,51,100
regression coefficients,1,101,200
p-value,1,6501,9300
step response,1,101,200
data point,1,201,500
gaussian distribution,1,11501,30300
regularization,1,1701,2900
uniform distribution,1,11501,30300
sampling distribution,1,6501,9300
confidence intervals,1,851,1700
covariance matrix,1,6501,9300
response variable,1,6501,9300
constant value,1,51,100
likelihood function,1,501,850
normal distribution,1,30301,70800
final value,1,11,50
distribution function,1,201,500
input variables,1,201,500
scale factor,1,11501,30300
stochastic process,1,1701,2900
